,id_x,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renov_yr_clean,view_ord,condition_ord,grade_ord,age,id_y,latitude,longitude,airbnb_avg_price,house_price,profit,profitable?,#,Location,City,Population,Avg. Income/H/hold,National Rank
9063,8941800100,2015-04-27,3,3.25,3870,11000,2.0,0,2970,900.0,1991,0.0,98106,47.5545,-122.354,2970,11000,1991.0,2.0,2.0,6.0,24,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,645000.0,-4541.720338143241,0,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9064,3298701066,2015-05-06,3,1.0,1230,2353,1.5,0,1230,0.0,1925,0.0,98106,47.5177,-122.354,1280,1572,1925.0,0.0,3.0,3.0,90,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,240000.0,25513.483196710713,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9065,3298700110,2014-11-09,3,2.5,2990,6771,1.0,0,1550,1440.0,2003,0.0,98106,47.5237,-122.353,1800,6771,2003.0,0.0,2.0,4.0,12,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,373000.0,15643.50277662287,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9066,3157600615,2014-07-08,3,1.0,1060,7920,1.0,0,1060,0.0,1968,0.0,98106,47.5649,-122.358,1060,7457,1968.0,0.0,3.0,4.0,47,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,326500.0,19094.285404698694,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9067,7899800864,2015-03-05,2,2.0,1070,649,2.0,0,720,350.0,2008,0.0,98106,47.5213,-122.357,1070,928,2008.0,0.0,2.0,6.0,7,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,259950.0,24032.986133697534,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9068,9206950110,2014-07-12,3,2.5,1320,1683,2.0,0,1270,50.0,2004,0.0,98106,47.5357,-122.365,1320,2206,2004.0,0.0,2.0,5.0,11,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,369000.0,15940.34429301649,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9069,1591000015,2015-05-05,3,1.0,1200,6615,1.0,0,1200,0.0,1954,0.0,98106,47.5168,-122.351,1230,6615,1954.0,0.0,3.0,4.0,61,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,260000.0,24029.275614742615,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9070,7972601270,2014-05-30,3,2.0,1550,8509,1.0,0,1150,400.0,1959,0.0,98106,47.5299,-122.344,1840,7620,1959.0,0.0,2.0,4.0,56,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,369000.0,15940.34429301649,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9071,7891600245,2015-04-22,3,2.0,1860,7500,1.0,0,930,930.0,1909,0.0,98106,47.5662,-122.364,1000,5000,1909.0,0.0,2.0,4.0,106,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,430000.0,11413.511168013796,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9072,2114700115,2015-04-07,3,2.5,1970,4120,1.5,0,1230,740.0,1927,0.0,98106,47.5328,-122.346,1470,4080,1927.0,0.0,2.0,3.0,88,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,291700.0,21676.806597323182,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9073,7972601250,2015-02-04,6,2.75,2850,15240,1.0,0,1850,1000.0,1962,0.0,98106,47.5288,-122.345,2090,7620,1962.0,0.0,2.0,4.0,53,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,360000.0,16608.237704902134,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9074,859000110,2014-10-02,1,1.0,500,7440,1.0,0,500,0.0,1928,0.0,98106,47.5252,-122.362,1350,7440,1928.0,0.0,0.0,2.0,87,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,125000.0,34047.67679302726,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9075,4302200590,2015-03-09,3,2.5,1770,5146,2.0,0,1770,0.0,1992,0.0,98106,47.5263,-122.356,1230,5160,1992.0,0.0,2.0,4.0,23,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,375000.0,15495.08201842606,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9076,8165500110,2014-12-05,2,2.25,1550,2079,2.0,0,1550,0.0,2008,0.0,98106,47.54,-122.368,1420,1977,2008.0,0.0,2.0,5.0,7,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,328000.0,18982.96983605109,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9077,7972601235,2015-02-23,4,2.25,2460,7620,1.0,0,1230,1230.0,1969,0.0,98106,47.5285,-122.345,2090,7620,1969.0,0.0,2.0,4.0,46,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,325000.0,19205.600973346303,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9078,2848700585,2015-04-24,1,1.0,810,5000,1.0,0,590,220.0,1936,0.0,98106,47.5696,-122.36,1920,5000,1936.0,1.0,2.0,4.0,79,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,255000.0,24400.327510234638,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9079,3438502715,2014-07-30,4,3.0,2090,5102,1.0,0,1350,740.0,1994,0.0,98106,47.5427,-122.356,2090,5102,1994.0,0.0,2.0,4.0,21,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,385000.0,14752.97822744201,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9080,4365700130,2015-03-25,3,1.0,1660,7440,1.0,0,1270,390.0,1957,0.0,98106,47.5242,-122.362,1540,7440,1957.0,0.0,2.0,4.0,58,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,210000.0,27739.794569662856,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9081,3390600010,2014-05-02,3,1.0,1090,6435,1.0,0,1090,0.0,1955,0.0,98106,47.5334,-122.365,1340,6435,1955.0,0.0,3.0,4.0,60,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,365000.0,16237.185809410112,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9082,3298700426,2014-07-09,3,1.0,990,4440,1.0,0,990,0.0,1943,0.0,98106,47.522,-122.354,990,6771,1943.0,0.0,2.0,3.0,72,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,226550.0,26511.612795584257,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9083,7750500275,2014-08-07,4,1.75,2220,4760,1.0,0,1320,900.0,1918,0.0,98106,47.5215,-122.348,940,4760,1918.0,0.0,2.0,4.0,97,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,397500.0,13825.348488711948,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9084,3172600151,2015-03-25,4,1.0,1550,7296,1.5,0,1550,0.0,1957,0.0,98106,47.5184,-122.366,1370,7680,1957.0,0.0,2.0,3.0,58,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,250000.0,24771.37940572666,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9085,3574300250,2014-10-29,5,2.75,1790,5000,1.5,0,1060,730.0,1915,0.0,98106,47.5655,-122.363,1400,5000,1915.0,0.0,3.0,4.0,100,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,294000.0,21506.12272539685,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9086,7972600430,2015-03-11,4,2.0,1870,3497,1.0,0,1200,670.0,1954,0.0,98106,47.5309,-122.347,1270,3497,1954.0,0.0,2.0,4.0,61,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,355000.0,16979.289600394157,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9087,2113701100,2014-08-26,3,1.75,1550,4057,1.0,0,830,720.0,1945,0.0,98106,47.5291,-122.351,1100,4116,1945.0,0.0,2.0,3.0,70,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,294010.0,21505.380621605866,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9088,7972600670,2014-06-24,4,2.0,2470,5080,1.5,0,1970,500.0,1948,1988.0,98106,47.5308,-122.348,1060,5080,1988.0,0.0,2.0,3.0,67,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,339000.0,18166.655665968636,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9089,1773101159,2015-01-07,3,2.25,1050,572,2.0,0,740,310.0,2006,0.0,98106,47.5549,-122.363,1260,1062,2006.0,0.0,2.0,4.0,9,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,250000.0,24771.37940572666,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9090,2113700825,2014-07-31,3,1.0,970,4700,1.0,0,720,250.0,1943,0.0,98106,47.5285,-122.354,1560,4600,1943.0,0.0,3.0,3.0,72,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,172000.0,30559.78897540224,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9091,3438502668,2014-08-29,3,1.75,1260,10488,1.0,0,1110,150.0,1952,0.0,98106,47.5417,-122.357,1540,9120,1952.0,0.0,1.0,4.0,63,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,194000.0,28927.160635237335,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9092,7387500185,2014-05-21,2,1.0,1140,5500,1.0,0,1140,0.0,1947,0.0,98106,47.5187,-122.363,1110,5500,1947.0,0.0,2.0,3.0,68,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,249900.0,24778.8004436365,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9093,3298700840,2014-08-21,2,1.0,750,4515,1.0,0,750,0.0,1942,0.0,98106,47.5198,-122.351,1020,5000,1942.0,0.0,2.0,3.0,73,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,263500.0,23769.539287898195,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9094,4302201045,2014-05-28,3,1.0,820,7680,1.5,0,820,0.0,1910,0.0,98106,47.528,-122.359,1470,6912,1910.0,0.0,2.0,3.0,105,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,150000.0,32192.417315567145,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9095,8165501640,2014-08-19,2,2.25,1460,1607,2.0,0,1460,0.0,2007,0.0,98106,47.5395,-122.369,1460,1826,2007.0,0.0,2.0,5.0,8,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,309950.0,20322.467178777293,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9096,2113700235,2014-05-12,4,2.0,1730,5500,1.0,0,1010,720.0,1943,0.0,98106,47.5304,-122.353,1080,4900,1943.0,0.0,4.0,4.0,72,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,360000.0,16608.237704902134,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9097,2113700500,2014-10-05,3,1.75,1290,4000,1.0,0,1170,120.0,1943,0.0,98106,47.5309,-122.354,1140,4000,1943.0,0.0,2.0,3.0,72,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,250800.0,24712.011102447937,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9098,3438503140,2014-09-18,1,1.0,1020,7920,1.0,0,1020,0.0,1947,1983.0,98106,47.5385,-122.355,1000,7168,1983.0,0.0,2.0,4.0,68,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,269000.0,23361.38220285697,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9099,3438500924,2014-08-11,5,3.0,3040,6604,2.0,0,3040,0.0,2005,0.0,98106,47.548,-122.356,1650,6825,2005.0,0.0,2.0,6.0,10,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,538900.0,3332.000884197507,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9100,3172600095,2014-07-08,3,1.0,1650,6400,1.0,0,980,670.0,1954,0.0,98106,47.52,-122.365,1230,6400,1954.0,0.0,3.0,4.0,61,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,371500.0,15754.818345270472,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9101,2114700190,2014-12-12,4,3.25,1790,2460,2.0,0,1100,690.0,2000,0.0,98106,47.534,-122.346,1260,4040,2000.0,0.0,3.0,4.0,15,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,385000.0,14752.97822744201,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9102,7972601900,2014-05-30,3,1.0,1210,9525,1.0,0,1210,0.0,1955,0.0,98106,47.5274,-122.345,1680,7620,1955.0,0.0,2.0,4.0,60,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,299950.0,21064.570969761342,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9103,4302200415,2014-11-04,4,1.75,1440,6144,1.0,0,720,720.0,1947,0.0,98106,47.5257,-122.357,960,5160,1947.0,0.0,4.0,3.0,68,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,339888.0,18100.75684932925,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9104,4302700425,2015-02-13,5,2.75,2110,5120,2.0,0,1870,240.0,1947,1983.0,98106,47.5294,-122.357,1580,5120,1983.0,0.0,2.0,4.0,68,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,425000.0,11784.563063505819,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9105,3438500430,2014-05-21,3,1.75,1390,10905,1.0,0,860,530.0,1957,0.0,98106,47.5517,-122.36,1390,10839,1957.0,0.0,2.0,3.0,58,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,270000.0,23287.171823758566,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9106,2112700895,2015-03-26,2,1.0,720,4000,1.0,0,720,0.0,1918,0.0,98106,47.5346,-122.353,1630,4000,1918.0,0.0,2.0,3.0,97,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,276000.0,22841.909549168136,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9107,2608300103,2015-01-26,3,2.5,1020,2040,2.0,0,720,300.0,2004,0.0,98106,47.5294,-122.361,1060,1478,2004.0,0.0,2.0,4.0,11,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,225000.0,26626.638883186784,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9108,6437400101,2014-11-13,2,1.0,860,7204,1.0,0,860,0.0,1918,0.0,98106,47.5361,-122.351,1200,7500,1918.0,0.0,2.0,4.0,97,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,284000.0,22248.2265163809,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9109,3438500797,2014-07-08,4,1.75,2100,11942,1.0,0,1030,1070.0,1964,0.0,98106,47.55,-122.356,1170,6986,1964.0,0.0,2.0,4.0,51,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,368000.0,16014.554672114893,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9110,2114300290,2014-09-29,5,3.0,2420,7740,1.0,0,1360,1060.0,1929,1969.0,98106,47.536,-122.358,1840,6780,1969.0,0.0,4.0,4.0,86,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,411500.0,12786.403181334284,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9111,3438500168,2015-05-07,3,1.5,1060,7488,1.0,0,1060,0.0,1977,0.0,98106,47.5549,-122.356,1300,6780,1977.0,0.0,4.0,4.0,38,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,325000.0,19205.600973346303,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9112,7972601950,2014-06-17,5,3.5,2800,7350,2.0,0,2800,0.0,1995,0.0,98106,47.5273,-122.345,2190,7620,1995.0,0.0,2.0,4.0,20,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,379900.0,15131.451160843877,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9113,4303200130,2015-02-10,4,3.0,1960,5160,1.0,0,1170,790.0,2001,0.0,98106,47.5313,-122.36,1960,5160,2001.0,0.0,2.0,4.0,14,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,277000.0,22767.699170069733,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9114,2113700780,2015-01-13,3,1.0,1060,5000,1.0,0,1060,0.0,1958,0.0,98106,47.5294,-122.354,1220,4600,1958.0,0.0,2.0,4.0,57,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,320000.0,19576.652868838322,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9115,3298700820,2014-10-24,3,1.75,1010,5355,1.0,0,1010,0.0,1950,0.0,98106,47.5202,-122.351,750,4515,1950.0,0.0,2.0,3.0,65,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,160000.0,31450.313524583093,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9116,3438503045,2015-01-20,2,1.0,780,6380,1.0,0,780,0.0,1947,0.0,98106,47.5423,-122.351,1270,6960,1947.0,0.0,2.0,3.0,68,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,165000.0,31079.261629091074,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9117,9352901085,2015-02-04,3,1.0,1290,4720,1.0,0,790,500.0,1948,0.0,98106,47.5186,-122.358,1110,4720,1948.0,0.0,2.0,3.0,67,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,256000.0,24326.117131136234,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9118,1773100123,2014-10-02,3,1.75,1100,1307,2.0,0,780,320.0,2008,0.0,98106,47.5601,-122.363,1170,4800,2008.0,0.0,2.0,4.0,7,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,285000.0,22174.01613728249,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9119,3438503120,2015-03-30,4,1.0,1770,7345,1.5,0,1770,0.0,1966,0.0,98106,47.5393,-122.351,1580,7345,1966.0,0.0,2.0,4.0,49,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,275000.0,22916.119928266544,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9120,7972600450,2014-12-22,4,2.75,1930,3840,1.0,0,1170,760.0,1997,0.0,98106,47.5303,-122.346,1610,3840,1997.0,0.0,2.0,4.0,18,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,328000.0,18982.96983605109,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9121,2114700530,2015-01-22,4,1.0,1460,3840,1.5,0,1340,120.0,1928,0.0,98106,47.533,-122.347,990,4200,1928.0,0.0,2.0,5.0,87,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,360000.0,16608.237704902134,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9122,2113700115,2015-05-04,3,2.0,1520,4000,1.0,0,800,720.0,1943,0.0,98106,47.53100000000001,-122.351,1430,4000,1943.0,0.0,4.0,3.0,72,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,369950.0,15869.844432873007,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9123,4303200184,2014-10-10,2,1.0,770,6450,1.0,0,770,0.0,1948,0.0,98106,47.53100000000001,-122.358,780,6063,1948.0,0.0,3.0,3.0,67,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,230000.0,26255.586987694758,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9124,3438500880,2015-04-30,2,1.0,810,6827,1.0,0,810,0.0,1944,0.0,98106,47.5495,-122.357,990,6827,1944.0,0.0,2.0,3.0,71,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,325000.0,19205.600973346303,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9125,3390600025,2014-05-29,4,2.0,2240,7725,1.0,0,1120,1120.0,1956,0.0,98106,47.5331,-122.365,1340,6300,1956.0,0.0,4.0,4.0,59,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,450000.0,9929.303586045702,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9126,1683900040,2014-12-15,3,2.25,1440,5150,2.0,0,1440,0.0,1997,0.0,98106,47.5456,-122.356,1530,5238,1997.0,0.0,2.0,4.0,18,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,330000.0,18834.549077854277,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9127,7899800905,2015-05-03,3,1.75,1150,10240,1.0,0,1030,120.0,1918,0.0,98106,47.5222,-122.357,1270,2566,1918.0,0.0,2.0,3.0,97,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,475000.0,8074.044108585578,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9128,7899800450,2014-08-28,2,1.0,670,4720,1.0,0,670,0.0,1948,0.0,98106,47.5243,-122.358,1480,4720,1948.0,0.0,3.0,3.0,67,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,107000.0,35383.46361679855,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9129,123039279,2014-07-11,2,1.0,640,7768,1.0,0,640,0.0,1942,0.0,98106,47.515,-122.359,840,7424,1942.0,0.0,2.0,3.0,73,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,165000.0,31079.261629091074,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9130,7972600910,2015-05-07,4,2.0,1840,4760,1.5,0,1080,760.0,1929,0.0,98106,47.5297,-122.349,1170,5950,1929.0,0.0,3.0,3.0,86,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,433000.0,11190.880030718585,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9131,3438500781,2014-08-12,6,3.25,2120,6893,1.0,0,1060,1060.0,1983,0.0,98106,47.5508,-122.355,1380,6986,1983.0,0.0,3.0,4.0,32,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,330000.0,18834.549077854277,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9132,4365700450,2014-11-06,2,1.0,950,9000,1.0,0,950,0.0,1924,0.0,98106,47.5219,-122.361,1000,8280,1924.0,0.0,2.0,3.0,91,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,193000.0,29001.37101433574,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9133,8165501510,2014-11-25,2,2.25,1550,1827,2.0,0,1550,0.0,2008,0.0,98106,47.5394,-122.368,1420,1826,2008.0,0.0,2.0,5.0,7,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,320000.0,19576.652868838322,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9134,2113700025,2015-04-09,2,1.0,1129,3840,1.0,0,1129,0.0,1953,0.0,98106,47.5313,-122.351,1300,3880,1953.0,0.0,2.0,4.0,62,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,330000.0,18834.549077854277,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9135,3438503426,2015-04-06,3,1.5,970,5488,1.0,0,970,0.0,1976,0.0,98106,47.5366,-122.359,1040,5488,1976.0,0.0,2.0,4.0,39,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,209500.0,27776.899759212058,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9136,3298700941,2014-09-05,3,1.0,1200,4592,1.0,0,800,400.0,1950,0.0,98106,47.519,-122.352,940,4440,1950.0,0.0,2.0,3.0,65,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,260000.0,24029.275614742615,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9137,1773100755,2014-08-21,11,3.0,3000,4960,2.0,0,2400,600.0,1918,1999.0,98106,47.556,-122.363,1420,4960,1999.0,0.0,2.0,4.0,97,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,520000.0,4734.577049157364,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9138,3298700302,2014-12-12,2,1.5,720,4346,1.0,0,720,0.0,1942,0.0,98106,47.5225,-122.351,790,4346,1942.0,0.0,3.0,3.0,73,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,287000.0,22025.595379085684,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9139,7985400133,2015-01-14,2,1.5,1120,1312,2.0,0,1000,120.0,2004,0.0,98106,47.534,-122.364,1560,1314,2004.0,0.0,2.0,4.0,11,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,215000.0,27368.742674170833,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9140,2113701095,2014-07-17,2,1.0,830,4045,1.0,0,830,0.0,1943,0.0,98106,47.5293,-122.351,1100,4116,1943.0,0.0,2.0,3.0,72,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,150000.0,32192.417315567145,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9141,2114700540,2014-10-21,3,2.5,1320,4320,1.0,0,660,660.0,1918,0.0,98106,47.5327,-122.347,1190,4200,1918.0,0.0,2.0,3.0,97,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,366000.0,16162.975430311704,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
9142,4302700559,2015-03-27,3,1.0,1980,6450,1.0,0,1120,860.0,1950,0.0,98106,47.5291,-122.356,1180,5160,1950.0,0.0,3.0,3.0,65,6.652046496287916e+16,47.541881676974505,-122.35811819970996,176.10655737704917,342000.0,17944.02452867342,1,251,"47.546745, -122.349900","Seattle, Washington",23317,40815,"#11,333"
